student_id,full_name,gender,age,governorate,admission_cohort,track,attendance_rate,sessions_attended,total_sessions,exams_score,certificates_count,certificate_providers,freelancing_income_usd_total,freelancing_income_usd_monthly_est,projects_delivered,employment_status,internship_company,mentor_name,email,phone,github_url,linkedin_url,warnings_count,dropout_flag,graduated_flag,graduation_date
11721,Salma Shaker,F,27,Luxor,2022-10-01,Data Engineering,0.4,29,72,81.6,1,Google,0.0,0.0,2,Part-time,Raya,Eng. Ahmed,salma.shaker1720@iti.eg,+2001274526529,https://github.com/salmashaker1720,https://www.linkedin.com/in/salma-shaker-1720/,0,0,0,
11722,Hagar Attia,F,21,Cairo,2025-06-01,Power BI Development,0.4,29,72,76.1,0,,0.0,0.0,4,Further Study,,Dr. Heba,hagar.attia1721@iti.eg,+2001200800593,https://github.com/hagarattia1721,https://www.linkedin.com/in/hagar-attia-1721/,2,0,0,
11723,Omar Hegazy,M,23,Minya,2025-03-01,Data Engineering,0.755,45,60,79.8,1,Udacity,27.12,5.42,3,Full-time,Valeo,Eng. Ahmed,omar.hegazy1722@iti.eg,+2001515210353,https://github.com/omarhegazy1722,https://www.linkedin.com/in/omar-hegazy-1722/,1,0,1,2025-07-19
11724,Hala Ibrahim,F,22,Dakahlia,2022-07-01,Web Application Development,0.409,25,60,83.1,0,,0.0,0.0,5,Full-time,Valeo,Eng. Ahmed,hala.ibrahim1723@iti.eg,+2001562402444,https://github.com/halaibrahim1723,https://www.linkedin.com/in/hala-ibrahim-1723/,3,0,0,
11725,Osama Said,M,22,Beni Suef,2023-06-01,Power BI Development,0.702,67,96,90.7,0,,0.0,0.0,4,Unemployed,,Dr. Heba,osama.said1724@iti.eg,+2001293421872,https://github.com/osamasaid1724,https://www.linkedin.com/in/osama-said-1724/,3,0,1,2024-01-11
11726,Rania Kamal,F,24,Suez,2024-03-01,Web Application Development,0.78,47,60,100.0,1,AWS,0.0,0.0,1,Intern,Raya,Dr. Hossam,rania.kamal1725@iti.eg,+2001599803468,https://github.com/raniakamal1725,https://www.linkedin.com/in/rania-kamal-1725/,0,0,1,2024-07-19
11727,Fatma Saleh,F,23,Assiut,2025-04-01,Data Science,0.4,38,96,76.6,2,"AWS,Coursera",0.0,0.0,5,Intern,Instabug,Dr. Heba,fatma.saleh1726@iti.eg,+2001027771440,,https://www.linkedin.com/in/fatma-saleh-1726/,2,0,0,
11728,Mona Elsayed,F,26,Beni Suef,2022-01-01,AI Engineering,0.662,40,60,65.9,1,AWS,8.26,2.75,7,Intern,Sumerge,Eng. Ahmed,mona.elsayed1727@iti.eg,+2001254263818,https://github.com/monaelsayed1727,https://www.linkedin.com/in/mona-elsayed-1727/,1,0,1,2022-05-21
11729,Hassan Attia,M,28,Red Sea,2023-12-01,Data Analysis,0.632,38,60,75.1,4,"AWS,DataCamp,IBM,Udacity",5.56,1.11,3,Further Study,,Dr. Heba,hassan.attia1728@iti.eg,+2001562743377,https://github.com/hassanattia1728,https://www.linkedin.com/in/hassan-attia-1728/,1,0,0,
11730,Rania Lotfy,F,18,Fayoum,2022-02-01,Data Science,0.661,40,60,90.1,3,"IBM,Microsoft,Udemy",0.0,0.0,3,Full-time,Instabug,Dr. Hossam,rania.lotfy1729@iti.eg,+2001125728186,https://github.com/ranialotfy1729,https://www.linkedin.com/in/rania-lotfy-1729/,0,0,1,2022-06-21
11731,Youssef Mostafa,M,20,Gharbia,2024-07-01,Power BI Development,0.759,73,96,72.2,2,"AWS,Coursera",4.57,0.38,4,Intern,Valeo,Dr. Heba,youssef.mostafa1730@iti.eg,+2001109651310,https://github.com/youssefmostafa1730,https://www.linkedin.com/in/youssef-mostafa-1730/,0,0,1,2025-02-10
11732,Reem Kamal,F,27,Ismailia,2023-04-01,Web Application Development,0.4,29,72,68.2,0,,3.57,3.57,4,Full-time,Sumerge,Dr. Amr,reem.kamal1731@iti.eg,+2001005752533,https://github.com/reemkamal1731,https://www.linkedin.com/in/reem-kamal-1731/,2,0,0,
11733,Ahmed Hassan,M,21,Gharbia,2025-06-01,Data Engineering,0.783,75,96,96.5,1,AWS,31.4,2.62,9,Full-time,Valu,Eng. Rania,ahmed.hassan1732@iti.eg,+2001177306561,https://github.com/ahmedhassan1732,https://www.linkedin.com/in/ahmed-hassan-1732/,0,0,1,2026-01-11
11734,Amr Hassan,M,23,Giza,2025-06-01,Software Testing,0.501,48,96,82.2,2,"DataCamp,Google",0.0,0.0,3,Full-time,Fawry,Eng. Mona,amr.hassan1733@iti.eg,+2001147028412,https://github.com/amrhassan1733,https://www.linkedin.com/in/amr-hassan-1733/,0,0,0,
11735,Shaimaa Hegazy,F,26,Ismailia,2025-07-01,Software Testing,0.468,45,96,89.7,0,,54.14,9.02,3,Full-time,SWVL,Eng. Ahmed,shaimaa.hegazy1734@iti.eg,+2001109924050,https://github.com/shaimaahegazy1734,https://www.linkedin.com/in/shaimaa-hegazy-1734/,1,0,0,
11736,Walid Fathy,M,18,Beheira,2024-11-01,Software Testing,0.48,40,84,73.7,1,IBM,4.22,1.05,2,Full-time,ITWorx,Eng. Ahmed,walid.fathy1735@iti.eg,+2001240487344,https://github.com/walidfathy1735,https://www.linkedin.com/in/walid-fathy-1735/,6,0,0,
11737,Fatma Ibrahim,F,22,Red Sea,2025-02-01,Data Science,0.709,60,84,100.0,1,Udacity,5.95,5.95,4,Intern,Valeo,Eng. Mona,fatma.ibrahim1736@iti.eg,+2001522599430,https://github.com/fatmaibrahim1736,https://www.linkedin.com/in/fatma-ibrahim-1736/,1,0,1,2025-08-16
11738,Ibrahim Ibrahim,M,28,Cairo,2023-09-01,Data Analysis,0.4,38,96,76.3,1,Coursera,0.0,0.0,2,Full-time,ITWorx,Eng. Mona,ibrahim.ibrahim1737@iti.eg,+2001283576947,https://github.com/ibrahimibrahim1737,https://www.linkedin.com/in/ibrahim-ibrahim-1737/,4,0,0,
11739,Alaa Ibrahim,M,27,Port Said,2023-10-01,AI Engineering,0.532,32,60,77.9,0,,20.5,10.25,6,Intern,Etisalat Misr,Eng. Rania,alaa.ibrahim1738@iti.eg,+2001513443113,https://github.com/alaaibrahim1738,https://www.linkedin.com/in/alaa-ibrahim-1738/,1,0,0,
11740,Walid Ibrahim,M,21,Cairo,2023-08-01,Web Application Development,0.731,61,84,70.3,1,Coursera,22.53,4.51,7,Intern,Valeo,Dr. Hossam,walid.ibrahim1739@iti.eg,+2001054158310,https://github.com/walidibrahim1739,https://www.linkedin.com/in/walid-ibrahim-1739/,2,0,1,2024-02-13
11741,Abdelrahman Attia,M,18,Sharqia,2025-08-01,Web Application Development,0.497,30,60,82.0,1,Microsoft,12.4,1.24,4,Full-time,SWVL,Eng. Rania,abdelrahman.attia1740@iti.eg,+2001578481293,https://github.com/abdelrahmanattia1740,https://www.linkedin.com/in/abdelrahman-attia-1740/,1,0,0,
11742,Reem Fathy,F,18,Dakahlia,2023-01-01,Data Engineering,0.4,29,72,89.2,1,Udacity,0.0,0.0,3,Intern,ITWorx,Eng. Mona,reem.fathy1741@iti.eg,+2001534690511,https://github.com/reemfathy1741,https://www.linkedin.com/in/reem-fathy-1741/,1,0,0,
11743,Yehia Lotfy,M,26,Beheira,2024-03-01,Power BI Development,0.61,51,84,74.7,4,"AWS,Coursera,Udacity",4.48,2.24,3,Freelancer,,Dr. Heba,yehia.lotfy1742@iti.eg,+2001194773622,https://github.com/yehialotfy1742,https://www.linkedin.com/in/yehia-lotfy-1742/,3,0,0,
11744,Shaimaa Lotfy,F,23,Qena,2022-05-01,Data Science,0.588,49,84,74.2,0,,0.0,0.0,5,Full-time,Careem,Dr. Hossam,shaimaa.lotfy1743@iti.eg,+2001187262088,https://github.com/shaimaalotfy1743,https://www.linkedin.com/in/shaimaa-lotfy-1743/,1,0,0,
11745,Ali Mostafa,M,31,Beni Suef,2024-02-01,Data Analysis,0.434,36,84,85.4,0,,0.0,0.0,3,Part-time,ITWorx,Dr. Amr,ali.mostafa1744@iti.eg,+2001133811346,https://github.com/alimostafa1744,,4,0,0,
11746,Mona Mostafa,F,25,Qalyubia,2025-02-01,Data Science,0.756,64,84,81.9,4,"AWS,Coursera,IBM",0.0,0.0,2,Full-time,Orange,Dr. Amr,mona.mostafa1745@iti.eg,+2001133237695,https://github.com/monamostafa1745,,0,0,1,2025-08-16
11747,Yehia Yousef,M,27,Kafr El Sheikh,2023-05-01,AI Engineering,0.659,40,60,83.4,1,IBM,0.0,0.0,3,Part-time,Instabug,Dr. Heba,yehia.yousef1746@iti.eg,+2001277856842,https://github.com/yehiayousef1746,https://www.linkedin.com/in/yehia-yousef-1746/,1,0,1,2023-09-18
11748,Shaimaa Mostafa,F,19,Sohag,2023-08-01,Software Testing,0.565,34,60,73.1,2,"Coursera,Google",0.0,0.0,6,Full-time,Fawry,Dr. Amr,shaimaa.mostafa1747@iti.eg,+2001185789406,https://github.com/shaimaamostafa1747,https://www.linkedin.com/in/shaimaa-mostafa-1747/,1,0,0,
11749,Mariam Ibrahim,F,25,Qalyubia,2023-06-01,Data Science,0.408,34,84,85.7,1,IBM,9.15,1.14,2,Full-time,Sumerge,Dr. Karim,mariam.ibrahim1748@iti.eg,+2001071491630,,https://www.linkedin.com/in/mariam-ibrahim-1748/,2,0,0,
11750,Walid Attia,M,28,Sohag,2022-01-01,Software Testing,0.79,66,84,100.0,2,"DataCamp,Udacity",0.0,0.0,7,Full-time,Fawry,Eng. Ahmed,walid.attia1749@iti.eg,+2001268550668,https://github.com/walidattia1749,https://www.linkedin.com/in/walid-attia-1749/,1,0,1,2022-07-16
11751,Hala Fathy,F,22,Beheira,2023-08-01,Data Science,0.479,29,60,89.6,0,,0.0,0.0,1,Unemployed,,Dr. Karim,hala.fathy1750@iti.eg,+2001175443054,https://github.com/halafathy1750,https://www.linkedin.com/in/hala-fathy-1750/,1,0,0,
11752,Mostafa Ali,M,21,Sharqia,2024-08-01,Data Science,0.4,38,96,69.8,0,,7.37,1.23,5,Further Study,,Eng. Mona,mostafa.ali1751@iti.eg,+2001249140019,https://github.com/mostafaali1751,https://www.linkedin.com/in/mostafa-ali-1751/,1,0,0,
11753,Ali Gamal,M,21,Sohag,2025-01-01,Cloud Engineering,0.844,61,72,100.0,1,Udemy,17.21,2.15,5,Intern,Valu,Dr. Hossam,ali.gamal1752@iti.eg,+2001021943065,https://github.com/aligamal1752,https://www.linkedin.com/in/ali-gamal-1752/,3,0,1,2025-06-18
11754,Mona Yousef,F,21,Red Sea,2022-10-01,AI Engineering,0.765,73,96,81.1,1,AWS,12.62,12.62,6,Unemployed,,Eng. Mona,mona.yousef1753@iti.eg,+2001042316621,https://github.com/monayousef1753,https://www.linkedin.com/in/mona-yousef-1753/,2,0,1,2023-05-13
11755,Menna Said,F,18,Port Said,2024-04-01,AI Engineering,0.815,78,96,92.6,5,"Google,Microsoft,Udacity",0.0,0.0,1,Intern,Careem,Eng. Rania,menna.said1754@iti.eg,+2001077895321,https://github.com/mennasaid1754,,1,0,1,2024-11-11
11756,Hany Saleh,M,28,Dakahlia,2022-08-01,Data Engineering,0.4,34,84,93.3,0,,28.25,3.53,2,Further Study,,Dr. Karim,hany.saleh1755@iti.eg,+2001203961398,https://github.com/hanysaleh1755,https://www.linkedin.com/in/hany-saleh-1755/,3,0,0,
11757,Osama Nasser,M,19,Alexandria,2022-01-01,Cloud Engineering,0.668,48,72,87.6,2,"Udacity,Udemy",0.0,0.0,8,Intern,Etisalat Misr,Dr. Karim,osama.nasser1756@iti.eg,+2001284701981,,https://www.linkedin.com/in/osama-nasser-1756/,2,0,1,2022-06-18
11758,Khaled Yousef,M,24,Kafr El Sheikh,2023-07-01,Data Science,0.807,48,60,100.0,1,IBM,0.0,0.0,1,Full-time,Vodafone,Dr. Hossam,khaled.yousef1757@iti.eg,+2001011414582,https://github.com/khaledyousef1757,https://www.linkedin.com/in/khaled-yousef-1757/,1,0,1,2023-11-18
11759,Aya Elsayed,F,21,Monufia,2025-09-01,Data Science,0.463,28,60,87.4,1,,0.0,0.0,4,Full-time,Fawry,Dr. Hossam,aya.elsayed1758@iti.eg,+2001582951661,https://github.com/ayaelsayed1758,,2,0,0,
11760,Hussein Hegazy,M,24,Beni Suef,2023-12-01,Web Application Development,0.733,62,84,94.8,2,"AWS,Udacity",52.48,6.56,4,Intern,Orange,Dr. Amr,hussein.hegazy1759@iti.eg,+2001074106735,https://github.com/husseinhegazy1759,https://www.linkedin.com/in/hussein-hegazy-1759/,0,0,1,2024-06-14
11761,Dina Lotfy,F,22,Suez,2024-02-01,Data Analysis,0.743,71,96,88.4,1,Microsoft,6.81,3.4,3,Intern,Sumerge,Eng. Rania,dina.lotfy1760@iti.eg,+2001284106950,https://github.com/dinalotfy1760,https://www.linkedin.com/in/dina-lotfy-1760/,2,0,1,2024-09-12
11762,Salma Mostafa,F,28,Assiut,2025-03-01,AI Engineering,0.795,67,84,76.7,2,,0.0,0.0,5,Unemployed,,Eng. Mona,salma.mostafa1761@iti.eg,+2001265282278,https://github.com/salmamostafa1761,https://www.linkedin.com/in/salma-mostafa-1761/,1,0,1,2025-09-13
11763,Hala Lotfy,F,19,Alexandria,2022-06-01,Software Testing,0.548,39,72,91.5,3,"Coursera,Google",19.42,1.94,7,Intern,Orange,Dr. Karim,hala.lotfy1762@iti.eg,+2001586925582,https://github.com/halalotfy1762,https://www.linkedin.com/in/hala-lotfy-1762/,1,0,0,
11764,Menna Said,F,18,Monufia,2024-03-01,Data Analysis,0.687,66,96,94.8,0,,0.0,0.0,2,Intern,Raya,Dr. Hossam,menna.said1763@iti.eg,+2001184777354,https://github.com/mennasaid1763,https://www.linkedin.com/in/menna-said-1763/,0,0,1,2024-10-11
11765,Nada Elsayed,F,26,Suez,2022-09-01,Data Engineering,0.797,57,72,97.7,0,,0.0,0.0,5,Full-time,Etisalat Misr,Eng. Rania,nada.elsayed1764@iti.eg,+2001127123683,https://github.com/nadaelsayed1764,https://www.linkedin.com/in/nada-elsayed-1764/,1,0,1,2023-02-16
11766,Doaa Gamal,F,18,Qena,2023-06-01,Software Testing,0.899,65,72,84.4,4,"Coursera,Google,Udacity",3.83,0.77,1,Further Study,,Dr. Hossam,doaa.gamal1765@iti.eg,+2001521509236,https://github.com/doaagamal1765,https://www.linkedin.com/in/doaa-gamal-1765/,1,0,1,2023-11-16
11767,Amr Nasser,M,24,Red Sea,2022-03-01,Software Testing,0.719,43,60,85.5,0,,26.16,8.72,4,Freelancer,,Dr. Hossam,amr.nasser1766@iti.eg,+2001015426292,https://github.com/amrnasser1766,https://www.linkedin.com/in/amr-nasser-1766/,1,0,1,2022-07-19
11768,Menna Gamal,F,26,Giza,2023-06-01,AI Engineering,0.602,36,60,86.0,1,Microsoft,0.0,0.0,2,Full-time,SWVL,Dr. Hossam,menna.gamal1767@iti.eg,+2001206996840,https://github.com/mennagamal1767,https://www.linkedin.com/in/menna-gamal-1767/,2,0,0,
11769,Hassan Ali,M,21,Ismailia,2022-05-01,Web Application Development,0.588,35,60,72.8,1,Microsoft,0.0,0.0,5,Part-time,Valu,Eng. Ahmed,hassan.ali1768@iti.eg,+2001270939122,https://github.com/hassanali1768,https://www.linkedin.com/in/hassan-ali-1768/,3,0,0,
11770,Nour Fathy,F,23,Port Said,2025-01-01,Data Engineering,0.588,56,96,83.2,3,"DataCamp,IBM",0.0,0.0,4,Full-time,Etisalat Misr,Dr. Hossam,nour.fathy1769@iti.eg,+2001135425567,https://github.com/nourfathy1769,https://www.linkedin.com/in/nour-fathy-1769/,2,0,0,
11771,Mariam Sami,F,26,Cairo,2022-03-01,AI Engineering,0.838,50,60,100.0,1,IBM,29.26,4.88,4,Full-time,ITWorx,Dr. Karim,mariam.sami1770@iti.eg,+2001580177156,https://github.com/mariamsami1770,,0,0,1,2022-07-19
11772,Mahmoud Said,M,26,Qena,2025-02-01,Web Application Development,0.71,51,72,88.1,1,Coursera,0.0,0.0,5,Part-time,ITWorx,Dr. Karim,mahmoud.said1771@iti.eg,+2001553962373,https://github.com/mahmoudsaid1771,https://www.linkedin.com/in/mahmoud-said-1771/,1,0,1,2025-07-19
11773,Hala Nasser,F,23,Ismailia,2024-05-01,Web Application Development,0.616,37,60,78.0,1,Coursera,0.0,0.0,8,Part-time,,Dr. Karim,hala.nasser1772@iti.eg,+2001132248707,https://github.com/halanasser1772,https://www.linkedin.com/in/hala-nasser-1772/,5,0,0,
11774,Reem Nasser,F,23,Sharqia,2025-05-01,AI Engineering,0.43,36,84,89.7,1,AWS,0.0,0.0,1,Intern,Orange,Dr. Heba,,+2001127567701,https://github.com/reemnasser1773,https://www.linkedin.com/in/reem-nasser-1773/,1,0,0,
11775,Walid Said,M,22,Qalyubia,2025-06-01,Data Analysis,0.789,47,60,100.0,3,"Udacity,Udemy",0.0,0.0,9,Further Study,,Eng. Mona,walid.said1774@iti.eg,,https://github.com/walidsaid1774,https://www.linkedin.com/in/walid-said-1774/,0,0,1,2025-10-19
11776,Alaa Ali,M,24,Gharbia,2025-01-01,Power BI Development,0.708,51,72,72.0,0,,0.0,0.0,6,Part-time,Orange,Dr. Hossam,alaa.ali1775@iti.eg,+2001122315840,https://github.com/alaaali1775,https://www.linkedin.com/in/alaa-ali-1775/,1,0,1,2025-06-18
11777,Alaa Yousef,M,21,Aswan,2023-01-01,Data Analysis,0.545,46,84,78.1,0,,0.0,0.0,2,Full-time,DXC,Dr. Heba,alaa.yousef1776@iti.eg,+2001521025138,https://github.com/alaayousef1776,https://www.linkedin.com/in/alaa-yousef-1776/,3,0,0,
11778,Abdelrahman Yousef,M,18,Ismailia,2024-03-01,Web Application Development,0.848,51,60,96.4,1,IBM,28.36,2.84,3,Freelancer,,Eng. Mona,abdelrahman.yousef1777@iti.eg,+2001044348779,https://github.com/abdelrahmanyousef1777,https://www.linkedin.com/in/abdelrahman-yousef-1777/,3,0,1,2024-07-19
11779,Walid Hassan,M,28,Ismailia,2023-07-01,Data Science,0.725,52,72,91.7,1,Udacity,12.46,6.23,7,Intern,Sumerge,Dr. Hossam,walid.hassan1778@iti.eg,+2001204765372,https://github.com/walidhassan1778,https://www.linkedin.com/in/walid-hassan-1778/,3,0,1,2023-12-16
11780,Aya Attia,F,30,Fayoum,2024-07-01,Cloud Engineering,0.4,34,84,87.7,2,"AWS,DataCamp",12.1,2.02,1,Freelancer,,Dr. Amr,aya.attia1779@iti.eg,+2001534762422,https://github.com/ayaattia1779,https://www.linkedin.com/in/aya-attia-1779/,2,0,0,
11781,Hassan Farag,M,28,Suez,2023-11-01,Web Application Development,0.414,35,84,95.0,1,Google,0.0,0.0,0,Full-time,Instabug,Dr. Amr,hassan.farag1780@iti.eg,+2001588584720,https://github.com/hassanfarag1780,https://www.linkedin.com/in/hassan-farag-1780/,3,0,0,
11782,Ahmed Attia,M,19,Sharqia,2023-07-01,Data Engineering,0.644,54,84,96.2,1,Coursera,16.85,16.85,7,Full-time,ITWorx,Eng. Mona,ahmed.attia1781@iti.eg,+2001160080842,https://github.com/ahmedattia1781,,3,0,1,2024-01-13
11783,Osama Nasser,M,24,Aswan,2024-12-01,Software Testing,0.807,48,60,80.8,2,Microsoft,0.0,0.0,3,Full-time,Etisalat Misr,Eng. Rania,osama.nasser1782@iti.eg,+2001055445466,https://github.com/osamanasser1782,,0,0,1,2025-04-20
11784,Hussein Elmasry,M,27,Sharqia,2022-04-01,Web Application Development,0.4,38,96,57.9,0,,0.0,0.0,2,Intern,ITWorx,Dr. Karim,hussein.elmasry1783@iti.eg,+2001151570731,https://github.com/husseinelmasry1783,,2,0,0,
11785,Alaa Sami,M,30,Cairo,2025-05-01,Power BI Development,0.495,47,96,76.6,1,Udemy,0.0,0.0,2,Unemployed,,Eng. Rania,alaa.sami1784@iti.eg,,https://github.com/alaasami1784,https://www.linkedin.com/in/alaa-sami-1784/,1,0,0,
11786,Ahmed Saleh,M,26,Giza,2024-10-01,Software Testing,0.4,29,72,96.9,2,"AWS,Udacity",0.0,0.0,4,Unemployed,,Eng. Rania,ahmed.saleh1785@iti.eg,+2001199053227,https://github.com/ahmedsaleh1785,https://www.linkedin.com/in/ahmed-saleh-1785/,2,0,0,
11787,Ahmed Nasser,M,29,Minya,2022-08-01,Data Science,0.443,32,72,86.3,2,"DataCamp,Udemy",0.0,0.0,2,Full-time,,Eng. Rania,ahmed.nasser1786@iti.eg,+2001514025542,https://github.com/ahmednasser1786,https://www.linkedin.com/in/ahmed-nasser-1786/,1,0,0,
11788,Hussein Said,M,21,Cairo,2024-03-01,Data Analysis,0.818,49,60,98.0,6,"Coursera,Microsoft,Udemy",0.0,0.0,6,Intern,,Dr. Karim,hussein.said1787@iti.eg,+2001518325786,https://github.com/husseinsaid1787,https://www.linkedin.com/in/hussein-said-1787/,0,0,1,2024-07-19
11789,Shaimaa Lotfy,F,30,Monufia,2022-09-01,Data Analysis,0.537,39,72,75.6,1,IBM,14.66,14.66,2,Freelancer,,Dr. Heba,shaimaa.lotfy1788@iti.eg,+2001210216555,,https://www.linkedin.com/in/shaimaa-lotfy-1788/,2,0,0,
11790,Sara Yousef,F,24,Kafr El Sheikh,2024-03-01,Data Analysis,0.846,71,84,89.6,3,"Coursera,DataCamp",0.0,0.0,9,Full-time,Sumerge,Dr. Heba,sara.yousef1789@iti.eg,+2001147290006,https://github.com/sarayousef1789,https://www.linkedin.com/in/sara-yousef-1789/,0,0,1,2024-09-13
11791,Walid Yousef,M,26,Minya,2024-07-01,Data Analysis,0.564,54,96,63.3,1,Microsoft,22.08,22.08,6,Unemployed,,Dr. Amr,walid.yousef1790@iti.eg,+2001545118339,https://github.com/walidyousef1790,https://www.linkedin.com/in/walid-yousef-1790/,1,0,1,2025-02-10
11792,Hany Sami,M,28,Red Sea,2025-09-01,Data Analysis,0.725,61,84,91.7,1,Microsoft,0.0,0.0,8,Full-time,Etisalat Misr,Dr. Amr,hany.sami1791@iti.eg,+2001580384163,https://github.com/hanysami1791,https://www.linkedin.com/in/hany-sami-1791/,2,0,1,2026-03-16
11793,Hussein Mostafa,M,26,Beheira,2024-04-01,Web Application Development,0.45,38,84,96.3,1,AWS,0.0,0.0,2,Full-time,Careem,Dr. Karim,hussein.mostafa1792@iti.eg,+2001053267699,https://github.com/husseinmostafa1792,https://www.linkedin.com/in/hussein-mostafa-1792/,1,0,1,2024-10-14
11794,Hagar Farag,F,21,Gharbia,2022-01-01,Data Engineering,0.4,34,84,61.5,1,Coursera,0.0,0.0,8,Part-time,SWVL,Dr. Hossam,hagar.farag1793@iti.eg,+2001277588446,https://github.com/hagarfarag1793,https://www.linkedin.com/in/hagar-farag-1793/,2,0,0,
11795,Hassan Ali,M,23,Aswan,2024-07-01,Web Application Development,0.71,43,60,86.2,1,AWS,0.0,0.0,5,Part-time,Careem,Eng. Mona,hassan.ali1794@iti.eg,+2001519021871,https://github.com/hassanali1794,https://www.linkedin.com/in/hassan-ali-1794/,2,0,1,2024-11-18
11796,Aya Attia,F,19,Alexandria,2024-10-01,Data Engineering,0.818,69,84,83.3,1,IBM,0.0,0.0,5,Full-time,SWVL,Eng. Rania,,+2001552981687,https://github.com/ayaattia1795,https://www.linkedin.com/in/aya-attia-1795/,1,0,1,2025-04-15
11797,Hussein Kamal,M,24,Ismailia,2025-05-01,Cybersecurity,0.4,29,72,85.6,1,Udemy,12.32,2.05,4,Unemployed,,Dr. Amr,hussein.kamal1796@iti.eg,+2001004120090,,https://www.linkedin.com/in/hussein-kamal-1796/,0,0,1,2025-10-16
11798,Khaled Said,M,18,Fayoum,2024-01-01,Web Application Development,0.659,40,60,69.9,0,,4.7,4.7,5,Full-time,Vodafone,Eng. Rania,khaled.said1797@iti.eg,+2001235431536,https://github.com/khaledsaid1797,https://www.linkedin.com/in/khaled-said-1797/,0,0,1,2024-05-20
11799,Amr Elmasry,M,23,Dakahlia,2024-12-01,Web Application Development,0.812,49,60,75.1,1,IBM,12.57,6.29,7,Freelancer,,Eng. Rania,amr.elmasry1798@iti.eg,,https://github.com/amrelmasry1798,https://www.linkedin.com/in/amr-elmasry-1798/,0,0,1,2025-04-20
11800,Ibrahim Attia,M,26,Fayoum,2023-03-01,Data Engineering,0.513,37,72,75.8,1,Udacity,0.0,0.0,1,Intern,Instabug,Dr. Heba,ibrahim.attia1799@iti.eg,+2001268057666,https://github.com/ibrahimattia1799,https://www.linkedin.com/in/ibrahim-attia-1799/,1,0,0,
11801,Fatma Ibrahim,F,23,Assiut,2023-06-01,Data Analysis,0.521,31,60,96.3,2,Coursera,0.0,0.0,3,Full-time,SWVL,Dr. Hossam,fatma.ibrahim1800@iti.eg,+2001143981836,https://github.com/fatmaibrahim1800,https://www.linkedin.com/in/fatma-ibrahim-1800/,1,0,1,2023-10-19
11802,Ahmed Fouad,M,24,Qena,2024-04-01,Data Engineering,0.685,58,84,75.6,1,DataCamp,0.0,0.0,4,Part-time,Valeo,Eng. Mona,ahmed.fouad1801@iti.eg,+2001069874933,https://github.com/ahmedfouad1801,https://www.linkedin.com/in/ahmed-fouad-1801/,1,0,1,2024-10-14
11803,Mariam Kamal,F,21,Fayoum,2022-12-01,Data Analysis,0.601,36,60,83.1,1,Udemy,22.2,4.44,7,Intern,Etisalat Misr,Eng. Ahmed,mariam.kamal1802@iti.eg,+2001031525247,https://github.com/mariamkamal1802,https://www.linkedin.com/in/mariam-kamal-1802/,1,0,0,
11804,Hussein Attia,M,20,Beni Suef,2023-02-01,Data Analysis,0.786,66,84,88.2,2,"AWS,Microsoft",0.0,0.0,7,Part-time,Vodafone,Dr. Heba,hussein.attia1803@iti.eg,+2001153254700,https://github.com/husseinattia1803,https://www.linkedin.com/in/hussein-attia-1803/,0,0,1,2023-08-16
11805,Reem Elmasry,F,21,Port Said,2023-02-01,Web Application Development,0.4,24,60,71.3,1,Microsoft,0.0,0.0,3,Further Study,,Eng. Ahmed,reem.elmasry1804@iti.eg,+2001236591022,https://github.com/reemelmasry1804,https://www.linkedin.com/in/reem-elmasry-1804/,2,0,1,2023-06-21
11806,Heba Fouad,F,23,Minya,2024-07-01,Cybersecurity,0.778,56,72,85.2,2,"AWS,Google",5.59,1.4,2,Full-time,Sumerge,Dr. Karim,heba.fouad1805@iti.eg,+2001070241676,,https://www.linkedin.com/in/heba-fouad-1805/,1,0,1,2024-12-16
11807,Doaa Fathy,F,24,Port Said,2022-05-01,Data Engineering,0.66,40,60,87.0,1,Udacity,0.0,0.0,10,Full-time,,Eng. Ahmed,doaa.fathy1806@iti.eg,+2001153374026,https://github.com/doaafathy1806,https://www.linkedin.com/in/doaa-fathy-1806/,0,0,1,2022-09-18
11808,Dina Elsayed,F,26,Port Said,2025-01-01,Power BI Development,0.587,49,84,100.0,2,"IBM,Udemy",0.0,0.0,5,Full-time,Orange,Dr. Karim,dina.elsayed1807@iti.eg,+2001004832704,https://github.com/dinaelsayed1807,https://www.linkedin.com/in/dina-elsayed-1807/,4,0,0,
11809,Tarek Fouad,M,20,Fayoum,2023-09-01,Data Science,0.664,48,72,83.7,0,,27.28,3.41,4,Full-time,Instabug,Eng. Rania,tarek.fouad1808@iti.eg,+2001252395984,https://github.com/tarekfouad1808,https://www.linkedin.com/in/tarek-fouad-1808/,2,0,1,2024-02-16
11810,Aya Fathy,F,19,Ismailia,2023-09-01,AI Engineering,0.4,29,72,93.3,0,,10.73,2.15,4,Intern,Orange,Eng. Rania,aya.fathy1809@iti.eg,+2001540442651,https://github.com/ayafathy1809,https://www.linkedin.com/in/aya-fathy-1809/,0,0,0,
11811,Khaled Elmasry,M,20,Fayoum,2023-12-01,Data Engineering,0.795,76,96,80.4,2,IBM,0.0,0.0,2,Full-time,Raya,Eng. Ahmed,khaled.elmasry1810@iti.eg,+2001249099493,https://github.com/khaledelmasry1810,https://www.linkedin.com/in/khaled-elmasry-1810/,1,0,1,2024-07-12
